isin,name,issuer,fund_family,asset_class,category,strategy,benchmark,domicile,fund_currency,aum_millions,aum_currency,inception_date,age_years,replication_method,distribution_policy,ter,exchange,exchange_code,ticker,trading_currency,listing_date,country,provider,snapshot_date,retrieved_at
IE1000000358,Meridian Emerging Markets UCITS ETF,Meridian ETFs,Meridian ETFs,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,EUR,96.46,EUR,2024-11-12,1.8,Physical,Accumulating,0.06,Deutsche Börse Xetra,XETR,ME0351,EUR,2026-08-05,DE,Meridian Data Service,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000358,Meridian Emerging Markets UCITS ETF,Meridian ETFs,Meridian ETFs,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,EUR,96.46,EUR,2024-11-12,1.8,Physical,Accumulating,0.06,SIX Swiss Exchange,XSWX,ME0354,USD,2027-01-07,CH,Meridian Data Service,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000366,Aperture Global Large Cap Enhanced ETF,Aperture Index,Aperture Index,Equity,Global Large Cap,Core,Global Developed 1000,IE,EUR,5306.61,EUR,2012-05-28,14.2,Sampling,Distributing,0.65,Euronext Amsterdam,XAMS,AP0365,EUR,2014-11-06,NL,Aperture Public Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000366,Aperture Global Large Cap Enhanced ETF,Aperture Index,Aperture Index,Equity,Global Large Cap,Core,Global Developed 1000,IE,EUR,5306.61,EUR,2012-05-28,14.2,Sampling,Distributing,0.65,Borsa Italiana,XMIL,AP0363,EUR,2014-07-20,IT,Aperture Public Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000366,Aperture Global Large Cap Enhanced ETF,Aperture Index,Aperture Index,Equity,Global Large Cap,Core,Global Developed 1000,IE,EUR,5306.61,EUR,2012-05-28,14.2,Sampling,Distributing,0.65,SIX Swiss Exchange,XSWX,AP0364,USD,2012-07-22,CH,Aperture Public Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000374,Cedar Global Aggregate Bond Screened UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,CHF,381.66,CHF,2022-07-01,4.1,Physical,Accumulating,0.44,London Stock Exchange,XLON,CE0370,USD,2022-07-20,GB,Cedar Fund Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000374,Cedar Global Aggregate Bond Screened UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,CHF,381.66,CHF,2022-07-01,4.1,Physical,Accumulating,0.44,Deutsche Börse Xetra,XETR,CE0371,EUR,2022-11-14,DE,Cedar Fund Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000382,Quarry Broad Commodities Screened UCITS ETF,Quarry Investments,Quarry Investments,Commodity,Broad Commodities,Broad,Diversified Commodity,LU,EUR,104.32,EUR,2008-11-30,17.7,Physical,Distributing,0.55,Bolsa de Madrid,XMAD,QU0386,EUR,2010-12-09,ES,Quarry Product Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000382,Quarry Broad Commodities Screened UCITS ETF,Quarry Investments,Quarry Investments,Commodity,Broad Commodities,Broad,Diversified Commodity,LU,EUR,104.32,EUR,2008-11-30,17.7,Physical,Distributing,0.55,SIX Swiss Exchange,XSWX,QU0384,USD,2010-12-28,CH,Quarry Product Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000382,Quarry Broad Commodities Screened UCITS ETF,Quarry Investments,Quarry Investments,Commodity,Broad Commodities,Broad,Diversified Commodity,LU,EUR,104.32,EUR,2008-11-30,17.7,Physical,Distributing,0.55,London Stock Exchange,XLON,QU0380,GBP,2010-03-02,GB,Quarry Product Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000390,Vela Balanced Enhanced ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Balanced,Allocation,Global 60/40,IE,EUR,1531.03,EUR,2022-02-27,4.5,Physical,Accumulating,0.27,SIX Swiss Exchange,XSWX,VE0394,USD,2024-07-29,CH,Vela Fund Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000390,Vela Balanced Enhanced ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Balanced,Allocation,Global 60/40,IE,EUR,1531.03,EUR,2022-02-27,4.5,Physical,Accumulating,0.27,London Stock Exchange,XLON,VE0390,USD,2022-10-09,GB,Vela Fund Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000408,Atlas Technology UCITS ETF,Atlas Index,Atlas Index,Equity,Technology,Thematic,Global Technology Leaders,IE,GBP,36.21,GBP,2024-05-05,2.3,Physical,Accumulating,0.61,London Stock Exchange,XLON,AT0400,GBP,2026-05-11,GB,Atlas Data Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000408,Atlas Technology UCITS ETF,Atlas Index,Atlas Index,Equity,Technology,Thematic,Global Technology Leaders,IE,GBP,36.21,GBP,2024-05-05,2.3,Physical,Accumulating,0.61,Borsa Italiana,XMIL,AT0403,EUR,2026-05-17,IT,Atlas Data Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000416,Northstar Corporate Bond Index ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Corporate Bond,Income,Global Corporate Bond,IE,EUR,28.65,EUR,2019-07-06,7.1,Sampling,Accumulating,0.14,Deutsche Börse Xetra,XETR,NO0411,EUR,2021-09-23,DE,Northstar Public Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000416,Northstar Corporate Bond Index ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Corporate Bond,Income,Global Corporate Bond,IE,EUR,28.65,EUR,2019-07-06,7.1,Sampling,Accumulating,0.14,SIX Swiss Exchange,XSWX,NO0414,CHF,2020-05-27,CH,Northstar Public Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000416,Northstar Corporate Bond Index ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Corporate Bond,Income,Global Corporate Bond,IE,EUR,28.65,EUR,2019-07-06,7.1,Sampling,Accumulating,0.14,London Stock Exchange,XLON,NO0410,GBP,2021-05-22,GB,Northstar Public Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000424,Helix Gold UCITS ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,216.75,EUR,2015-11-18,10.7,Physical,Distributing,0.74,Deutsche Börse Xetra,XETR,HE0421,EUR,2016-11-10,DE,Helix Market Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000432,Meridian Defensive Allocation Enhanced ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,USD,2821.92,USD,2006-08-09,20.0,Sampling,Distributing,0.51,Euronext Paris,XPAR,ME0432,EUR,2008-12-16,FR,Meridian Data Service,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000432,Meridian Defensive Allocation Enhanced ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,USD,2821.92,USD,2006-08-09,20.0,Sampling,Distributing,0.51,SIX Swiss Exchange,XSWX,ME0434,CHF,2008-12-23,CH,Meridian Data Service,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000432,Meridian Defensive Allocation Enhanced ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,USD,2821.92,USD,2006-08-09,20.0,Sampling,Distributing,0.51,Deutsche Börse Xetra,XETR,ME0431,EUR,2008-10-07,DE,Meridian Data Service,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000440,Aperture Emerging Markets Screened UCITS ETF,Aperture Index,Aperture Index,Equity,Emerging Markets,Core,Emerging Markets Broad,IE,EUR,532.34,EUR,2015-12-22,10.6,Physical,Accumulating,0.25,Borsa Italiana,XMIL,AP0443,EUR,2016-12-29,IT,Aperture Public Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000440,Aperture Emerging Markets Screened UCITS ETF,Aperture Index,Aperture Index,Equity,Emerging Markets,Core,Emerging Markets Broad,IE,EUR,532.34,EUR,2015-12-22,10.6,Physical,Accumulating,0.25,Deutsche Börse Xetra,XETR,AP0441,EUR,2016-07-26,DE,Aperture Public Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000440,Aperture Emerging Markets Screened UCITS ETF,Aperture Index,Aperture Index,Equity,Emerging Markets,Core,Emerging Markets Broad,IE,EUR,532.34,EUR,2015-12-22,10.6,Physical,Accumulating,0.25,London Stock Exchange,XLON,AP0440,GBP,2017-02-20,GB,Aperture Public Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000457,Cedar Climate Transition UCITS ETF,Cedar Capital,Cedar Capital,Equity,Climate Transition,ESG,Global Climate Transition,LU,EUR,298.47,EUR,2014-08-16,12.0,Synthetic,Distributing,0.62,Bolsa de Madrid,XMAD,CE0456,EUR,2014-09-06,ES,Cedar Fund Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000457,Cedar Climate Transition UCITS ETF,Cedar Capital,Cedar Capital,Equity,Climate Transition,ESG,Global Climate Transition,LU,EUR,298.47,EUR,2014-08-16,12.0,Synthetic,Distributing,0.62,Borsa Italiana,XMIL,CE0453,EUR,2016-06-17,IT,Cedar Fund Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000457,Cedar Climate Transition UCITS ETF,Cedar Capital,Cedar Capital,Equity,Climate Transition,ESG,Global Climate Transition,LU,EUR,298.47,EUR,2014-08-16,12.0,Synthetic,Distributing,0.62,SIX Swiss Exchange,XSWX,CE0454,USD,2015-11-19,CH,Cedar Fund Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000465,Quarry Broad Commodities Enhanced ETF,Quarry Investments,Quarry Investments,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,EUR,98.04,EUR,2011-08-07,15.0,Physical,Accumulating,0.29,SIX Swiss Exchange,XSWX,QU0464,CHF,2011-12-30,CH,Quarry Product Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000465,Quarry Broad Commodities Enhanced ETF,Quarry Investments,Quarry Investments,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,EUR,98.04,EUR,2011-08-07,15.0,Physical,Accumulating,0.29,Euronext Amsterdam,XAMS,QU0465,EUR,2012-06-01,NL,Quarry Product Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000473,Vela Balanced Screened UCITS ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Balanced,Allocation,Global 60/40,LU,GBP,23.14,GBP,2006-04-19,20.3,Physical,Distributing,0.33,London Stock Exchange,XLON,VE0470,GBP,2007-06-14,GB,Vela Fund Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000481,Atlas Global Large Cap Screened UCITS ETF,Atlas Index,Atlas Index,Equity,Global Large Cap,Core,Global Developed 1000,IE,USD,927.07,USD,2022-12-08,3.7,Physical,Accumulating,0.38,London Stock Exchange,XLON,AT0480,USD,2023-06-11,GB,Atlas Data Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000481,Atlas Global Large Cap Screened UCITS ETF,Atlas Index,Atlas Index,Equity,Global Large Cap,Core,Global Developed 1000,IE,USD,927.07,USD,2022-12-08,3.7,Physical,Accumulating,0.38,Euronext Amsterdam,XAMS,AT0485,EUR,2023-08-21,NL,Atlas Data Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000499,Northstar Short Duration Index ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Short Duration,Defensive,EUR Corporate 1-3Y,LU,USD,35.76,USD,2018-02-26,8.5,Sampling,Accumulating,0.75,SIX Swiss Exchange,XSWX,NO0494,USD,2018-03-16,CH,Northstar Public Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000499,Northstar Short Duration Index ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Short Duration,Defensive,EUR Corporate 1-3Y,LU,USD,35.76,USD,2018-02-26,8.5,Sampling,Accumulating,0.75,Deutsche Börse Xetra,XETR,NO0491,EUR,2018-04-09,DE,Northstar Public Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000507,Helix US Equity Enhanced ETF,Helix Funds,Helix Funds,Equity,US Equity,Core,US Large Cap 500,LU,EUR,2221.45,EUR,2007-09-21,18.9,Sampling,Distributing,0.19,Borsa Italiana,XMIL,HE0503,EUR,2007-11-23,IT,Helix Market Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000507,Helix US Equity Enhanced ETF,Helix Funds,Helix Funds,Equity,US Equity,Core,US Large Cap 500,LU,EUR,2221.45,EUR,2007-09-21,18.9,Sampling,Distributing,0.19,Bolsa de Madrid,XMAD,HE0506,EUR,2008-09-08,ES,Helix Market Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000515,Meridian Defensive Allocation Enhanced ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,LU,EUR,6811.34,EUR,2007-05-05,19.3,Physical,Accumulating,0.35,Bolsa de Madrid,XMAD,ME0516,EUR,2008-09-01,ES,Meridian Data Service,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000515,Meridian Defensive Allocation Enhanced ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,LU,EUR,6811.34,EUR,2007-05-05,19.3,Physical,Accumulating,0.35,Deutsche Börse Xetra,XETR,ME0511,EUR,2007-08-19,DE,Meridian Data Service,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000523,Aperture Global Large Cap Index ETF,Aperture Index,Aperture Index,Equity,Global Large Cap,Core,Global Developed 1000,IE,EUR,13884.23,EUR,2010-12-23,15.6,Physical,Accumulating,0.21,SIX Swiss Exchange,XSWX,AP0524,USD,2011-06-30,CH,Aperture Public Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000531,Cedar Global Aggregate Bond Enhanced ETF,Cedar Capital,Cedar Capital,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,EUR,81.57,EUR,2018-10-04,7.9,Physical,Accumulating,0.67,Borsa Italiana,XMIL,CE0533,EUR,2020-11-26,IT,Cedar Fund Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000531,Cedar Global Aggregate Bond Enhanced ETF,Cedar Capital,Cedar Capital,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,EUR,81.57,EUR,2018-10-04,7.9,Physical,Accumulating,0.67,Euronext Amsterdam,XAMS,CE0535,EUR,2019-05-07,NL,Cedar Fund Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000531,Cedar Global Aggregate Bond Enhanced ETF,Cedar Capital,Cedar Capital,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,EUR,81.57,EUR,2018-10-04,7.9,Physical,Accumulating,0.67,SIX Swiss Exchange,XSWX,CE0534,USD,2018-12-09,CH,Cedar Fund Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000531,Cedar Global Aggregate Bond Enhanced ETF,Cedar Capital,Cedar Capital,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,EUR,81.57,EUR,2018-10-04,7.9,Physical,Accumulating,0.67,Euronext Paris,XPAR,CE0532,EUR,2021-03-06,FR,Cedar Fund Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000549,Quarry Broad Commodities Index ETF,Quarry Investments,Quarry Investments,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,EUR,133.9,EUR,2008-07-25,18.1,Sampling,Distributing,0.32,London Stock Exchange,XLON,QU0540,USD,2009-05-02,GB,Quarry Product Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000549,Quarry Broad Commodities Index ETF,Quarry Investments,Quarry Investments,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,EUR,133.9,EUR,2008-07-25,18.1,Sampling,Distributing,0.32,Deutsche Börse Xetra,XETR,QU0541,EUR,2008-11-22,DE,Quarry Product Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000556,Vela Global Large Cap UCITS ETF,Vela Asset Management,Vela Asset Management,Equity,Global Large Cap,Core,Global Developed 1000,LU,USD,36.83,USD,2018-11-16,7.7,Physical,Accumulating,0.32,Euronext Amsterdam,XAMS,VE0555,EUR,2019-01-03,NL,Vela Fund Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000556,Vela Global Large Cap UCITS ETF,Vela Asset Management,Vela Asset Management,Equity,Global Large Cap,Core,Global Developed 1000,LU,USD,36.83,USD,2018-11-16,7.7,Physical,Accumulating,0.32,Bolsa de Madrid,XMAD,VE0556,EUR,2019-09-14,ES,Vela Fund Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000564,Atlas Global Large Cap UCITS ETF,Atlas Index,Atlas Index,Equity,Global Large Cap,Core,Global Developed 1000,IE,EUR,4503.42,EUR,2012-01-04,14.6,Sampling,Distributing,0.18,Deutsche Börse Xetra,XETR,AT0561,EUR,2012-03-15,DE,Atlas Data Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000564,Atlas Global Large Cap UCITS ETF,Atlas Index,Atlas Index,Equity,Global Large Cap,Core,Global Developed 1000,IE,EUR,4503.42,EUR,2012-01-04,14.6,Sampling,Distributing,0.18,SIX Swiss Exchange,XSWX,AT0564,CHF,2012-05-05,CH,Atlas Data Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000564,Atlas Global Large Cap UCITS ETF,Atlas Index,Atlas Index,Equity,Global Large Cap,Core,Global Developed 1000,IE,EUR,4503.42,EUR,2012-01-04,14.6,Sampling,Distributing,0.18,Euronext Amsterdam,XAMS,AT0565,EUR,2012-11-01,NL,Atlas Data Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000572,Northstar Euro Government Bond Screened UCITS ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Euro Government Bond,Duration,Euro Sovereign 7-10Y,IE,USD,372.0,USD,2024-09-29,1.9,Synthetic,Accumulating,0.22,Euronext Paris,XPAR,NO0572,EUR,2026-05-14,FR,Northstar Public Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000572,Northstar Euro Government Bond Screened UCITS ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Euro Government Bond,Duration,Euro Sovereign 7-10Y,IE,USD,372.0,USD,2024-09-29,1.9,Synthetic,Accumulating,0.22,London Stock Exchange,XLON,NO0570,USD,2025-01-18,GB,Northstar Public Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000580,Helix Broad Commodities UCITS ETF,Helix Funds,Helix Funds,Commodity,Broad Commodities,Broad,Diversified Commodity,LU,EUR,3092.31,EUR,2022-02-16,4.5,Physical,Accumulating,0.27,Deutsche Börse Xetra,XETR,HE0581,EUR,2024-03-20,DE,Helix Market Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000580,Helix Broad Commodities UCITS ETF,Helix Funds,Helix Funds,Commodity,Broad Commodities,Broad,Diversified Commodity,LU,EUR,3092.31,EUR,2022-02-16,4.5,Physical,Accumulating,0.27,Borsa Italiana,XMIL,HE0583,EUR,2022-03-18,IT,Helix Market Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000598,Meridian Defensive Allocation Screened UCITS ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,LU,CHF,86.66,CHF,2006-04-24,20.3,Physical,Distributing,0.45,Bolsa de Madrid,XMAD,ME0596,EUR,2006-10-30,ES,Meridian Data Service,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000598,Meridian Defensive Allocation Screened UCITS ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,LU,CHF,86.66,CHF,2006-04-24,20.3,Physical,Distributing,0.45,SIX Swiss Exchange,XSWX,ME0594,CHF,2008-05-18,CH,Meridian Data Service,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000598,Meridian Defensive Allocation Screened UCITS ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,LU,CHF,86.66,CHF,2006-04-24,20.3,Physical,Distributing,0.45,Euronext Paris,XPAR,ME0592,EUR,2008-01-19,FR,Meridian Data Service,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000606,Aperture Emerging Markets Index ETF,Aperture Index,Aperture Index,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,EUR,564.77,EUR,2008-04-08,18.3,Sampling,Accumulating,0.4,Deutsche Börse Xetra,XETR,AP0601,EUR,2009-08-24,DE,Aperture Public Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000606,Aperture Emerging Markets Index ETF,Aperture Index,Aperture Index,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,EUR,564.77,EUR,2008-04-08,18.3,Sampling,Accumulating,0.4,Bolsa de Madrid,XMAD,AP0606,EUR,2009-05-16,ES,Aperture Public Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000606,Aperture Emerging Markets Index ETF,Aperture Index,Aperture Index,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,EUR,564.77,EUR,2008-04-08,18.3,Sampling,Accumulating,0.4,London Stock Exchange,XLON,AP0600,GBP,2009-05-20,GB,Aperture Public Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000606,Aperture Emerging Markets Index ETF,Aperture Index,Aperture Index,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,EUR,564.77,EUR,2008-04-08,18.3,Sampling,Accumulating,0.4,SIX Swiss Exchange,XSWX,AP0604,USD,2008-09-25,CH,Aperture Public Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000614,Cedar Corporate Bond UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Corporate Bond,Income,Global Corporate Bond,IE,GBP,22.33,GBP,2006-03-17,20.4,Synthetic,Accumulating,0.64,Euronext Amsterdam,XAMS,CE0615,EUR,2007-10-25,NL,Cedar Fund Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000614,Cedar Corporate Bond UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Corporate Bond,Income,Global Corporate Bond,IE,GBP,22.33,GBP,2006-03-17,20.4,Synthetic,Accumulating,0.64,Borsa Italiana,XMIL,CE0613,EUR,2007-08-14,IT,Cedar Fund Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000622,Quarry Gold Enhanced ETF,Quarry Investments,Quarry Investments,Commodity,Gold,Single commodity,Physical Gold Reference,IE,USD,2690.16,USD,2016-02-09,10.5,Physical,Distributing,0.08,Euronext Paris,XPAR,QU0622,EUR,2018-03-18,FR,Quarry Product Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000622,Quarry Gold Enhanced ETF,Quarry Investments,Quarry Investments,Commodity,Gold,Single commodity,Physical Gold Reference,IE,USD,2690.16,USD,2016-02-09,10.5,Physical,Distributing,0.08,Euronext Amsterdam,XAMS,QU0625,EUR,2017-01-23,NL,Quarry Product Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000630,Vela Defensive Allocation Enhanced ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,USD,19.64,USD,2013-07-09,13.1,Sampling,Accumulating,0.06,Bolsa de Madrid,XMAD,VE0636,EUR,2013-09-08,ES,Vela Fund Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000648,Atlas US Equity UCITS ETF,Atlas Index,Atlas Index,Equity,US Equity,Core,US Large Cap 500,LU,EUR,178.66,EUR,2024-01-06,2.6,Physical,Accumulating,0.59,Euronext Paris,XPAR,AT0642,EUR,2025-05-26,FR,Atlas Data Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000648,Atlas US Equity UCITS ETF,Atlas Index,Atlas Index,Equity,US Equity,Core,US Large Cap 500,LU,EUR,178.66,EUR,2024-01-06,2.6,Physical,Accumulating,0.59,Borsa Italiana,XMIL,AT0643,EUR,2025-01-29,IT,Atlas Data Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000648,Atlas US Equity UCITS ETF,Atlas Index,Atlas Index,Equity,US Equity,Core,US Large Cap 500,LU,EUR,178.66,EUR,2024-01-06,2.6,Physical,Accumulating,0.59,Deutsche Börse Xetra,XETR,AT0641,EUR,2025-04-29,DE,Atlas Data Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000655,Northstar Emerging Markets Index ETF,Northstar Asset Management,Northstar Asset Management,Equity,Emerging Markets,Core,Emerging Markets Broad,IE,EUR,7384.63,EUR,2020-11-04,5.8,Physical,Accumulating,0.47,Deutsche Börse Xetra,XETR,NO0651,EUR,2020-11-21,DE,Northstar Public Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000655,Northstar Emerging Markets Index ETF,Northstar Asset Management,Northstar Asset Management,Equity,Emerging Markets,Core,Emerging Markets Broad,IE,EUR,7384.63,EUR,2020-11-04,5.8,Physical,Accumulating,0.47,Borsa Italiana,XMIL,NO0653,EUR,2020-11-25,IT,Northstar Public Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000663,Helix Broad Commodities Screened UCITS ETF,Helix Funds,Helix Funds,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,EUR,17984.22,EUR,2017-05-12,9.3,Physical,Accumulating,0.33,Euronext Paris,XPAR,HE0662,EUR,2018-12-11,FR,Helix Market Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000671,Meridian Balanced Index ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Balanced,Allocation,Global 60/40,LU,EUR,15021.86,EUR,2009-08-22,17.0,Physical,Accumulating,0.55,Borsa Italiana,XMIL,ME0673,EUR,2011-01-21,IT,Meridian Data Service,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000671,Meridian Balanced Index ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Balanced,Allocation,Global 60/40,LU,EUR,15021.86,EUR,2009-08-22,17.0,Physical,Accumulating,0.55,Euronext Amsterdam,XAMS,ME0675,EUR,2011-04-03,NL,Meridian Data Service,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000671,Meridian Balanced Index ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Balanced,Allocation,Global 60/40,LU,EUR,15021.86,EUR,2009-08-22,17.0,Physical,Accumulating,0.55,Euronext Paris,XPAR,ME0672,EUR,2011-05-04,FR,Meridian Data Service,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000689,Aperture Global Large Cap Screened UCITS ETF,Aperture Index,Aperture Index,Equity,Global Large Cap,Core,Global Developed 1000,IE,USD,19.51,USD,2011-03-10,15.4,Physical,Accumulating,0.63,Euronext Amsterdam,XAMS,AP0685,EUR,2011-03-18,NL,Aperture Public Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000697,Cedar Euro Government Bond Enhanced ETF,Cedar Capital,Cedar Capital,Fixed Income,Euro Government Bond,Duration,Euro Sovereign 7-10Y,LU,EUR,1113.78,EUR,2021-11-28,4.7,Sampling,Accumulating,0.19,Euronext Amsterdam,XAMS,CE0695,EUR,2022-05-18,NL,Cedar Fund Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000697,Cedar Euro Government Bond Enhanced ETF,Cedar Capital,Cedar Capital,Fixed Income,Euro Government Bond,Duration,Euro Sovereign 7-10Y,LU,EUR,1113.78,EUR,2021-11-28,4.7,Sampling,Accumulating,0.19,London Stock Exchange,XLON,CE0690,GBP,2023-04-22,GB,Cedar Fund Data,2026-08-14,2026-08-14T06:30:00+00:00
