isin,name,issuer,fund_family,asset_class,category,strategy,benchmark,domicile,fund_currency,aum_millions,aum_currency,inception_date,age_years,replication_method,distribution_policy,ter,exchange,exchange_code,ticker,trading_currency,listing_date,country,provider,snapshot_date,retrieved_at
IE1000000325,Atlas US Equity Screened UCITS ETF,Atlas Index,Atlas Index,Equity,US Equity,Core,US Large Cap 500,IE,USD,147.92,USD,2025-08-21,1.0,Sampling,Distributing,0.07,London Stock Exchange,XLON,AT0320,GBP,2027-12-08,GB,Atlas Data Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000325,Atlas US Equity Screened UCITS ETF,Atlas Index,Atlas Index,Equity,US Equity,Core,US Large Cap 500,IE,USD,144.49,USD,2025-08-21,1.0,Sampling,Distributing,0.07,Euronext Paris,XPAR,AT0322,EUR,2025-11-01,FR,Atlas Data Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000333,Northstar Euro Government Bond UCITS ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Euro Government Bond,Duration,Euro Sovereign 7-10Y,IE,EUR,16806.39,EUR,2022-05-04,4.3,Sampling,Accumulating,0.48,Bolsa de Madrid,XMAD,NO0336,EUR,2023-08-18,ES,Northstar Public Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000333,Northstar Euro Government Bond UCITS ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Euro Government Bond,Duration,Euro Sovereign 7-10Y,IE,EUR,16897.41,EUR,2022-05-04,4.3,Sampling,Accumulating,0.48,SIX Swiss Exchange,XSWX,NO0334,CHF,2024-05-03,CH,Northstar Public Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000341,Helix Broad Commodities Enhanced ETF,Helix Funds,Helix Funds,Commodity,Broad Commodities,Broad,Diversified Commodity,LU,USD,4084.6,USD,2023-02-16,3.5,Physical,Accumulating,0.55,Borsa Italiana,XMIL,HE0343,EUR,2024-07-04,IT,Helix Market Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000341,Helix Broad Commodities Enhanced ETF,Helix Funds,Helix Funds,Commodity,Broad Commodities,Broad,Diversified Commodity,LU,USD,4106.26,USD,2023-02-16,3.5,Physical,Accumulating,0.55,SIX Swiss Exchange,XSWX,HE0344,USD,2023-11-17,CH,Helix Market Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000341,Helix Broad Commodities Enhanced ETF,Helix Funds,Helix Funds,Commodity,Broad Commodities,Broad,Diversified Commodity,LU,USD,4040.52,USD,2023-02-16,3.5,Physical,Accumulating,0.55,Deutsche Börse Xetra,XETR,HE0341,EUR,2023-09-24,DE,Helix Market Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000358,Meridian Emerging Markets UCITS ETF,Meridian ETFs,Meridian ETFs,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,EUR,100.48,EUR,2024-11-12,1.8,Physical,Accumulating,0.06,Euronext Paris,XPAR,ME0352,EUR,2025-12-12,FR,Meridian Data Service,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000358,Meridian Emerging Markets UCITS ETF,Meridian ETFs,Meridian ETFs,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,EUR,97.5,EUR,2024-11-12,1.8,Physical,Accumulating,0.06,SIX Swiss Exchange,XSWX,ME0354,CHF,2026-10-08,CH,Meridian Data Service,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000366,Aperture Global Large Cap Enhanced ETF,Aperture Index,Aperture Index,Equity,Global Large Cap,Core,Global Developed 1000,IE,EUR,5392.19,EUR,2012-05-28,14.2,Sampling,Distributing,0.65,Euronext Amsterdam,XAMS,AP0365,EUR,2013-11-02,NL,Aperture Public Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000366,Aperture Global Large Cap Enhanced ETF,Aperture Index,Aperture Index,Equity,Global Large Cap,Core,Global Developed 1000,IE,EUR,5432.18,EUR,2012-05-28,14.2,Sampling,Distributing,0.65,Deutsche Börse Xetra,XETR,AP0361,EUR,2014-07-06,DE,Aperture Public Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000374,Cedar Global Aggregate Bond Screened UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,CHF,394.06,CHF,2022-07-01,4.1,Physical,Accumulating,0.44,Euronext Amsterdam,XAMS,CE0375,EUR,2022-07-13,NL,Cedar Fund Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000374,Cedar Global Aggregate Bond Screened UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,CHF,397.59,CHF,2022-07-01,4.1,Physical,Accumulating,0.44,London Stock Exchange,XLON,CE0370,USD,2023-04-13,GB,Cedar Fund Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000382,Quarry Broad Commodities Screened UCITS ETF,Quarry Investments,Quarry Investments,Commodity,Broad Commodities,Broad,Diversified Commodity,LU,EUR,105.29,EUR,2008-11-30,17.7,Physical,Distributing,0.55,London Stock Exchange,XLON,QU0380,GBP,2009-09-20,GB,Quarry Product Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000382,Quarry Broad Commodities Screened UCITS ETF,Quarry Investments,Quarry Investments,Commodity,Broad Commodities,Broad,Diversified Commodity,LU,EUR,106.04,EUR,2008-11-30,17.7,Physical,Distributing,0.55,Deutsche Börse Xetra,XETR,QU0381,EUR,2011-04-04,DE,Quarry Product Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000390,Vela Balanced Enhanced ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Balanced,Allocation,Global 60/40,IE,EUR,1592.68,EUR,2022-02-27,4.5,Physical,Accumulating,0.27,Euronext Paris,XPAR,VE0392,EUR,2022-07-10,FR,Vela Fund Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000408,Atlas Technology UCITS ETF,Atlas Index,Atlas Index,Equity,Technology,Thematic,Global Technology Leaders,IE,GBP,37.77,GBP,2024-05-05,2.3,Physical,Accumulating,0.61,Euronext Paris,XPAR,AT0402,EUR,2025-08-20,FR,Atlas Data Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000408,Atlas Technology UCITS ETF,Atlas Index,Atlas Index,Equity,Technology,Thematic,Global Technology Leaders,IE,GBP,37.33,GBP,2024-05-05,2.3,Physical,Accumulating,0.61,Bolsa de Madrid,XMAD,AT0406,EUR,2025-07-04,ES,Atlas Data Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000408,Atlas Technology UCITS ETF,Atlas Index,Atlas Index,Equity,Technology,Thematic,Global Technology Leaders,IE,GBP,37.8,GBP,2024-05-05,2.3,Physical,Accumulating,0.61,London Stock Exchange,XLON,AT0400,GBP,2024-07-16,GB,Atlas Data Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000416,Northstar Corporate Bond Index ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Corporate Bond,Income,Global Corporate Bond,IE,EUR,29.58,EUR,2019-07-06,7.1,Sampling,Accumulating,0.14,Borsa Italiana,XMIL,NO0413,EUR,2021-12-21,IT,Northstar Public Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000416,Northstar Corporate Bond Index ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Corporate Bond,Income,Global Corporate Bond,IE,EUR,29.05,EUR,2019-07-06,7.1,Sampling,Accumulating,0.14,Euronext Amsterdam,XAMS,NO0415,EUR,2020-07-09,NL,Northstar Public Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000424,Helix Gold UCITS ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,219.77,EUR,2015-11-18,10.8,Physical,Distributing,0.74,Euronext Amsterdam,XAMS,HE0425,EUR,2016-06-30,NL,Helix Market Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000424,Helix Gold UCITS ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,220.47,EUR,2015-11-18,10.8,Physical,Distributing,0.74,Borsa Italiana,XMIL,HE0423,EUR,2017-04-10,IT,Helix Market Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000432,Meridian Defensive Allocation Enhanced ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,USD,2875.61,USD,2006-08-09,20.0,Sampling,Distributing,0.51,Euronext Paris,XPAR,ME0432,EUR,2007-12-15,FR,Meridian Data Service,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000432,Meridian Defensive Allocation Enhanced ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,USD,2849.98,USD,2006-08-09,20.0,Sampling,Distributing,0.51,SIX Swiss Exchange,XSWX,ME0434,USD,2006-12-15,CH,Meridian Data Service,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000440,Aperture Emerging Markets Screened UCITS ETF,Aperture Index,Aperture Index,Equity,Emerging Markets,Core,Emerging Markets Broad,IE,EUR,548.1,EUR,2015-12-22,10.7,Physical,Accumulating,0.25,Deutsche Börse Xetra,XETR,AP0441,EUR,2018-02-04,DE,Aperture Public Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000440,Aperture Emerging Markets Screened UCITS ETF,Aperture Index,Aperture Index,Equity,Emerging Markets,Core,Emerging Markets Broad,IE,EUR,549.25,EUR,2015-12-22,10.7,Physical,Accumulating,0.25,Euronext Paris,XPAR,AP0442,EUR,2017-10-15,FR,Aperture Public Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000440,Aperture Emerging Markets Screened UCITS ETF,Aperture Index,Aperture Index,Equity,Emerging Markets,Core,Emerging Markets Broad,IE,EUR,537.33,EUR,2015-12-22,10.7,Physical,Accumulating,0.25,SIX Swiss Exchange,XSWX,AP0444,CHF,2018-06-01,CH,Aperture Public Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000457,Cedar Climate Transition UCITS ETF,Cedar Capital,Cedar Capital,Equity,Climate Transition,ESG,Global Climate Transition,LU,EUR,310.38,EUR,2014-08-16,12.0,Synthetic,Distributing,0.62,Borsa Italiana,XMIL,CE0453,EUR,2016-09-18,IT,Cedar Fund Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000457,Cedar Climate Transition UCITS ETF,Cedar Capital,Cedar Capital,Equity,Climate Transition,ESG,Global Climate Transition,LU,EUR,302.65,EUR,2014-08-16,12.0,Synthetic,Distributing,0.62,SIX Swiss Exchange,XSWX,CE0454,CHF,2015-05-07,CH,Cedar Fund Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000457,Cedar Climate Transition UCITS ETF,Cedar Capital,Cedar Capital,Equity,Climate Transition,ESG,Global Climate Transition,LU,EUR,308.08,EUR,2014-08-16,12.0,Synthetic,Distributing,0.62,Euronext Paris,XPAR,CE0452,EUR,2014-09-27,FR,Cedar Fund Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000465,Quarry Broad Commodities Enhanced ETF,Quarry Investments,Quarry Investments,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,EUR,99.42,EUR,2011-08-07,15.0,Physical,Accumulating,0.29,Borsa Italiana,XMIL,QU0463,EUR,2012-02-07,IT,Quarry Product Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000465,Quarry Broad Commodities Enhanced ETF,Quarry Investments,Quarry Investments,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,EUR,99.74,EUR,2011-08-07,15.0,Physical,Accumulating,0.29,Euronext Paris,XPAR,QU0462,EUR,2013-05-25,FR,Quarry Product Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000465,Quarry Broad Commodities Enhanced ETF,Quarry Investments,Quarry Investments,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,EUR,101.89,EUR,2011-08-07,15.0,Physical,Accumulating,0.29,Bolsa de Madrid,XMAD,QU0466,EUR,2013-10-16,ES,Quarry Product Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000465,Quarry Broad Commodities Enhanced ETF,Quarry Investments,Quarry Investments,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,EUR,100.1,EUR,2011-08-07,15.0,Physical,Accumulating,0.29,London Stock Exchange,XLON,QU0460,GBP,2013-10-20,GB,Quarry Product Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000473,Vela Balanced Screened UCITS ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Balanced,Allocation,Global 60/40,LU,GBP,23.76,GBP,2006-04-19,20.3,Physical,Distributing,0.33,Deutsche Börse Xetra,XETR,VE0471,EUR,2007-12-05,DE,Vela Fund Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000473,Vela Balanced Screened UCITS ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Balanced,Allocation,Global 60/40,LU,GBP,23.92,GBP,2006-04-19,20.3,Physical,Distributing,0.33,Borsa Italiana,XMIL,VE0473,EUR,2007-01-19,IT,Vela Fund Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000481,Atlas Global Large Cap Screened UCITS ETF,Atlas Index,Atlas Index,Equity,Global Large Cap,Core,Global Developed 1000,IE,USD,934.92,USD,2022-12-08,3.7,Physical,Accumulating,0.38,Deutsche Börse Xetra,XETR,AT0481,EUR,2023-06-24,DE,Atlas Data Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000481,Atlas Global Large Cap Screened UCITS ETF,Atlas Index,Atlas Index,Equity,Global Large Cap,Core,Global Developed 1000,IE,USD,936.4,USD,2022-12-08,3.7,Physical,Accumulating,0.38,London Stock Exchange,XLON,AT0480,USD,2025-01-24,GB,Atlas Data Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000499,Northstar Short Duration Index ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Short Duration,Defensive,EUR Corporate 1-3Y,LU,USD,37.0,USD,2018-02-26,8.5,Sampling,Accumulating,0.75,Deutsche Börse Xetra,XETR,NO0491,EUR,2018-11-29,DE,Northstar Public Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000499,Northstar Short Duration Index ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Short Duration,Defensive,EUR Corporate 1-3Y,LU,USD,36.29,USD,2018-02-26,8.5,Sampling,Accumulating,0.75,Euronext Amsterdam,XAMS,NO0495,EUR,2019-05-27,NL,Northstar Public Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000507,Helix US Equity Enhanced ETF,Helix Funds,Helix Funds,Equity,US Equity,Core,US Large Cap 500,LU,EUR,2308.57,EUR,2007-09-21,18.9,Sampling,Distributing,0.19,Deutsche Börse Xetra,XETR,HE0501,EUR,2010-03-09,DE,Helix Market Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000515,Meridian Defensive Allocation Enhanced ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,LU,EUR,7075.36,EUR,2007-05-05,19.3,Physical,Accumulating,0.35,Euronext Amsterdam,XAMS,ME0515,EUR,2008-03-22,NL,Meridian Data Service,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000515,Meridian Defensive Allocation Enhanced ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,LU,EUR,6922.51,EUR,2007-05-05,19.3,Physical,Accumulating,0.35,Euronext Paris,XPAR,ME0512,EUR,2008-06-16,FR,Meridian Data Service,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000523,Aperture Global Large Cap Index ETF,Aperture Index,Aperture Index,Equity,Global Large Cap,Core,Global Developed 1000,IE,EUR,14386.59,EUR,2010-12-23,15.7,Physical,Accumulating,0.21,Euronext Paris,XPAR,AP0522,EUR,2011-03-12,FR,Aperture Public Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000523,Aperture Global Large Cap Index ETF,Aperture Index,Aperture Index,Equity,Global Large Cap,Core,Global Developed 1000,IE,EUR,14234.46,EUR,2010-12-23,15.7,Physical,Accumulating,0.21,London Stock Exchange,XLON,AP0520,GBP,2011-05-21,GB,Aperture Public Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000531,Cedar Global Aggregate Bond Enhanced ETF,Cedar Capital,Cedar Capital,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,EUR,84.01,EUR,2018-10-04,7.9,Physical,Accumulating,0.67,Euronext Amsterdam,XAMS,CE0535,EUR,2018-12-19,NL,Cedar Fund Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000549,Quarry Broad Commodities Index ETF,Quarry Investments,Quarry Investments,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,EUR,135.55,EUR,2008-07-25,18.1,Sampling,Distributing,0.32,Bolsa de Madrid,XMAD,QU0546,EUR,2010-01-19,ES,Quarry Product Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000556,Vela Global Large Cap UCITS ETF,Vela Asset Management,Vela Asset Management,Equity,Global Large Cap,Core,Global Developed 1000,LU,USD,37.31,USD,2018-11-16,7.8,Physical,Accumulating,0.32,Euronext Paris,XPAR,VE0552,EUR,2019-05-15,FR,Vela Fund Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000564,Atlas Global Large Cap UCITS ETF,Atlas Index,Atlas Index,Equity,Global Large Cap,Core,Global Developed 1000,IE,EUR,4665.66,EUR,2012-01-04,14.6,Sampling,Distributing,0.18,Euronext Amsterdam,XAMS,AT0565,EUR,2013-12-14,NL,Atlas Data Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000572,Northstar Euro Government Bond Screened UCITS ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Euro Government Bond,Duration,Euro Sovereign 7-10Y,IE,USD,379.82,USD,2024-09-29,1.9,Synthetic,Accumulating,0.22,Euronext Paris,XPAR,NO0572,EUR,2026-11-10,FR,Northstar Public Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000580,Helix Broad Commodities UCITS ETF,Helix Funds,Helix Funds,Commodity,Broad Commodities,Broad,Diversified Commodity,LU,EUR,3185.29,EUR,2022-02-16,4.5,Physical,Accumulating,0.27,Bolsa de Madrid,XMAD,HE0586,EUR,2023-05-29,ES,Helix Market Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000580,Helix Broad Commodities UCITS ETF,Helix Funds,Helix Funds,Commodity,Broad Commodities,Broad,Diversified Commodity,LU,EUR,3133.13,EUR,2022-02-16,4.5,Physical,Accumulating,0.27,Euronext Paris,XPAR,HE0582,EUR,2022-12-11,FR,Helix Market Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000580,Helix Broad Commodities UCITS ETF,Helix Funds,Helix Funds,Commodity,Broad Commodities,Broad,Diversified Commodity,LU,EUR,3194.51,EUR,2022-02-16,4.5,Physical,Accumulating,0.27,London Stock Exchange,XLON,HE0580,USD,2023-12-19,GB,Helix Market Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000598,Meridian Defensive Allocation Screened UCITS ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,LU,CHF,89.71,CHF,2006-04-24,20.3,Physical,Distributing,0.45,Euronext Paris,XPAR,ME0592,EUR,2007-12-31,FR,Meridian Data Service,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000598,Meridian Defensive Allocation Screened UCITS ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,LU,CHF,89.76,CHF,2006-04-24,20.3,Physical,Distributing,0.45,SIX Swiss Exchange,XSWX,ME0594,USD,2008-01-22,CH,Meridian Data Service,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000606,Aperture Emerging Markets Index ETF,Aperture Index,Aperture Index,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,EUR,583.57,EUR,2008-04-08,18.4,Sampling,Accumulating,0.4,SIX Swiss Exchange,XSWX,AP0604,USD,2009-01-25,CH,Aperture Public Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000606,Aperture Emerging Markets Index ETF,Aperture Index,Aperture Index,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,EUR,569.49,EUR,2008-04-08,18.4,Sampling,Accumulating,0.4,Deutsche Börse Xetra,XETR,AP0601,EUR,2008-08-28,DE,Aperture Public Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000606,Aperture Emerging Markets Index ETF,Aperture Index,Aperture Index,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,EUR,584.17,EUR,2008-04-08,18.4,Sampling,Accumulating,0.4,Euronext Amsterdam,XAMS,AP0605,EUR,2010-02-18,NL,Aperture Public Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000614,Cedar Corporate Bond UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Corporate Bond,Income,Global Corporate Bond,IE,GBP,22.93,GBP,2006-03-17,20.4,Synthetic,Accumulating,0.64,Bolsa de Madrid,XMAD,CE0616,EUR,2007-12-05,ES,Cedar Fund Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000614,Cedar Corporate Bond UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Corporate Bond,Income,Global Corporate Bond,IE,GBP,23.19,GBP,2006-03-17,20.4,Synthetic,Accumulating,0.64,Euronext Paris,XPAR,CE0612,EUR,2007-04-15,FR,Cedar Fund Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000622,Quarry Gold Enhanced ETF,Quarry Investments,Quarry Investments,Commodity,Gold,Single commodity,Physical Gold Reference,IE,USD,2741.55,USD,2016-02-09,10.5,Physical,Distributing,0.08,London Stock Exchange,XLON,QU0620,GBP,2018-03-01,GB,Quarry Product Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000622,Quarry Gold Enhanced ETF,Quarry Investments,Quarry Investments,Commodity,Gold,Single commodity,Physical Gold Reference,IE,USD,2754.3,USD,2016-02-09,10.5,Physical,Distributing,0.08,Euronext Amsterdam,XAMS,QU0625,EUR,2016-06-10,NL,Quarry Product Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000630,Vela Defensive Allocation Enhanced ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,USD,20.47,USD,2013-07-09,13.1,Sampling,Accumulating,0.06,Deutsche Börse Xetra,XETR,VE0631,EUR,2014-09-04,DE,Vela Fund Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000648,Atlas US Equity UCITS ETF,Atlas Index,Atlas Index,Equity,US Equity,Core,US Large Cap 500,LU,EUR,184.53,EUR,2024-01-06,2.6,Physical,Accumulating,0.59,Euronext Amsterdam,XAMS,AT0645,EUR,2025-11-26,NL,Atlas Data Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000648,Atlas US Equity UCITS ETF,Atlas Index,Atlas Index,Equity,US Equity,Core,US Large Cap 500,LU,EUR,182.16,EUR,2024-01-06,2.6,Physical,Accumulating,0.59,Deutsche Börse Xetra,XETR,AT0641,EUR,2025-02-13,DE,Atlas Data Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000655,Northstar Emerging Markets Index ETF,Northstar Asset Management,Northstar Asset Management,Equity,Emerging Markets,Core,Emerging Markets Broad,IE,EUR,7516.31,EUR,2020-11-04,5.8,Physical,Accumulating,0.47,London Stock Exchange,XLON,NO0650,USD,2021-08-24,GB,Northstar Public Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000663,Helix Broad Commodities Screened UCITS ETF,Helix Funds,Helix Funds,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,EUR,18149.04,EUR,2017-05-12,9.3,Physical,Accumulating,0.33,Euronext Amsterdam,XAMS,HE0665,EUR,2019-01-07,NL,Helix Market Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000663,Helix Broad Commodities Screened UCITS ETF,Helix Funds,Helix Funds,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,EUR,18619.97,EUR,2017-05-12,9.3,Physical,Accumulating,0.33,Deutsche Börse Xetra,XETR,HE0661,EUR,2018-03-24,DE,Helix Market Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000671,Meridian Balanced Index ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Balanced,Allocation,Global 60/40,LU,EUR,15486.84,EUR,2009-08-22,17.0,Physical,Accumulating,0.55,SIX Swiss Exchange,XSWX,ME0674,USD,2011-12-29,CH,Meridian Data Service,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000689,Aperture Global Large Cap Screened UCITS ETF,Aperture Index,Aperture Index,Equity,Global Large Cap,Core,Global Developed 1000,IE,USD,19.94,USD,2011-03-10,15.4,Physical,Accumulating,0.63,Deutsche Börse Xetra,XETR,AP0681,EUR,2012-02-27,DE,Aperture Public Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000697,Cedar Euro Government Bond Enhanced ETF,Cedar Capital,Cedar Capital,Fixed Income,Euro Government Bond,Duration,Euro Sovereign 7-10Y,LU,EUR,1160.0,EUR,2021-11-28,4.7,Sampling,Accumulating,0.19,SIX Swiss Exchange,XSWX,CE0694,CHF,2023-03-08,CH,Cedar Fund Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000697,Cedar Euro Government Bond Enhanced ETF,Cedar Capital,Cedar Capital,Fixed Income,Euro Government Bond,Duration,Euro Sovereign 7-10Y,LU,EUR,1147.85,EUR,2021-11-28,4.7,Sampling,Accumulating,0.19,London Stock Exchange,XLON,CE0690,GBP,2022-11-26,GB,Cedar Fund Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000697,Cedar Euro Government Bond Enhanced ETF,Cedar Capital,Cedar Capital,Fixed Income,Euro Government Bond,Duration,Euro Sovereign 7-10Y,LU,EUR,1144.18,EUR,2021-11-28,4.7,Sampling,Accumulating,0.19,Deutsche Börse Xetra,XETR,CE0691,EUR,2022-04-23,DE,Cedar Fund Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000697,Cedar Euro Government Bond Enhanced ETF,Cedar Capital,Cedar Capital,Fixed Income,Euro Government Bond,Duration,Euro Sovereign 7-10Y,LU,EUR,1129.11,EUR,2021-11-28,4.7,Sampling,Accumulating,0.19,Euronext Amsterdam,XAMS,CE0695,EUR,2023-06-16,NL,Cedar Fund Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000705,Quarry Climate Transition Screened UCITS ETF,Quarry Investments,Quarry Investments,Equity,Climate Transition,ESG,Global Climate Transition,IE,USD,70.26,USD,2022-07-02,4.1,Sampling,Distributing,0.61,Borsa Italiana,XMIL,QU0703,EUR,2022-12-31,IT,Quarry Product Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000705,Quarry Climate Transition Screened UCITS ETF,Quarry Investments,Quarry Investments,Equity,Climate Transition,ESG,Global Climate Transition,IE,USD,71.71,USD,2022-07-02,4.1,Sampling,Distributing,0.61,Euronext Paris,XPAR,QU0702,EUR,2022-12-07,FR,Quarry Product Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000705,Quarry Climate Transition Screened UCITS ETF,Quarry Investments,Quarry Investments,Equity,Climate Transition,ESG,Global Climate Transition,IE,USD,72.19,USD,2022-07-02,4.1,Sampling,Distributing,0.61,Bolsa de Madrid,XMAD,QU0706,EUR,2024-02-19,ES,Quarry Product Feed,2026-08-21,2026-08-21T06:30:00+00:00
